#x_m,y_m,w_tr_right_m,w_tr_left_m
-454.165741,375.6806946,5,5
-453.8470459,375.9997253,5,5
-453.5314026,376.3152161,5,5
-453.2188721,376.6273499,5,5
-452.9094849,376.9361572,5,5
-452.603302,377.2417603,5,5
-452.3002625,377.5441589,5,5
-452.0004272,377.8433838,5,5
-451.7038269,378.1394043,5,5
-451.4103394,378.432251,5,5
-451.119873,378.7220154,5,5
-450.8270874,379.0023499,5,5
-450.5395203,379.2810974,5,5
-450.2559814,379.5592346,5,5
-449.9713135,379.8381653,5,5
-449.6823425,380.1208191,5,5
-449.3881836,380.4082031,5,5
-449.0833435,380.6940918,5,5
-448.7672424,380.9779968,5,5
-448.4493408,381.2719116,5,5
-448.1268616,381.5738831,5,5
-447.7973633,381.8814392,5,5
-447.4605713,382.1946106,5,5
-447.1169128,382.5134277,5,5
-446.7674866,382.8371887,5,5
-446.4130859,383.1653748,5,5
-446.0523071,383.4993286,5,5
-445.6849976,383.839325,5,5
-445.3060913,384.178009,5,5
-444.9156799,384.513031,5,5
-444.5246887,384.8556519,5,5
-444.1325378,385.2029114,5,5
-443.7377319,385.5512085,5,5
-443.3380127,385.9020691,5,5
-442.9324036,386.256958,5,5
-442.5218506,386.615387,5,5
-442.1075745,386.9764709,5,5
-441.6903687,387.3399048,5,5
-441.2684021,387.7073059,5,5
-440.8407288,388.0794983,5,5
-440.4024048,388.4489746,5,5
-439.9531555,388.8131104,5,5
-439.4928894,389.1671448,5,5
-439.0306396,389.5219116,5,5
-438.5712891,389.8826599,5,5
-438.1112366,390.241394,5,5
-437.6505737,390.5966187,5,5
-437.1901855,390.9482727,5,5
-436.7310181,391.2967529,5,5
-436.2737732,391.6422119,5,5
-435.8190918,391.9848328,5,5
-435.3673401,392.3246765,5,5
-434.9187927,392.6616821,5,5
-434.4736938,392.9959412,5,5
-434.0273743,393.3197937,5,5
-433.5793762,393.6315613,5,5
-433.1382446,393.944458,5,5
-432.7023621,394.2567444,5,5
-432.2697449,394.5653076,5,5
-431.84021,394.8699036,5,5
-431.4141235,395.1707764,5,5
-430.9916382,395.4683533,5,5
-430.5729675,395.7627563,5,5
-430.1581421,396.0541687,5,5
-429.7472839,396.3426514,5,5
-429.340332,396.6282654,5,5
-428.9329224,396.9035034,5,5
-428.5247803,397.1671753,5,5
-428.1238098,397.4327698,5,5
-427.728241,397.6979675,5,5
-427.3360596,397.9598083,5,5
-426.9429626,398.2105103,5,5
-426.5547485,398.4594421,5,5
-426.1716309,398.7076721,5,5
-425.7921143,398.9530334,5,5
-425.4161377,399.195343,5,5
-425.0438232,399.4348755,5,5
-424.6752625,399.6716614,5,5
-424.3065186,399.898468,5,5
-423.9376526,400.114563,5,5
-423.5758362,400.3335571,5,5
-423.2191162,400.5524597,5,5
-422.8657837,400.7684631,5,5
-422.5157776,400.9814758,5,5
-422.169281,401.191864,5,5
-421.8264465,401.3998108,5,5
-421.4871826,401.6054688,5,5
-421.1515808,401.8088074,5,5
-420.8196716,402.0099792,5,5
-420.4906616,402.2093811,5,5
-420.1602783,402.4096069,5,5
-419.8248596,402.612854,5,5
-419.4833374,402.8197937,5,5
-419.1352539,403.0307617,5,5
-418.7801514,403.2459412,5,5
-418.4178162,403.4656067,5,5
-418.0480042,403.6897888,5,5
-417.6705017,403.9186707,5,5
-417.2815552,404.1443787,5,5
-416.8860779,404.3761902,5,5
-416.4838562,404.6150818,5,5
-416.0734253,404.858551,5,5
-415.6545715,405.1064758,5,5
-415.2273865,405.3588867,5,5
-414.7919006,405.6159363,5,5
-414.3482361,405.877655,5,5
-413.8964844,406.1441345,5,5
-413.4365845,406.4153748,5,5
-412.9686279,406.6913452,5,5
-412.4889221,406.9638672,5,5
-411.9970093,407.2307434,5,5
-411.4924927,407.487793,5,5
-410.9806213,407.7482605,5,5
-410.4633484,408.0189819,5,5
-409.9368896,408.292572,5,5
-409.4006958,408.5675049,5,5
-408.8550415,408.8441772,5,5
-408.300354,409.1231689,5,5
-407.736908,409.4050598,5,5
-407.1651001,409.690155,5,5
-406.585022,409.9787292,5,5
-405.9968262,410.2708435,5,5
-405.4006958,410.5666809,5,5
-404.7966614,410.8662109,5,5
-404.1849976,411.1694031,5,5
-403.5635986,411.4670715,5,5
-402.937561,411.7672119,5,5
-402.3081665,412.0715027,5,5
-401.6694946,412.3692932,5,5
-401.0200806,412.6573792,5,5
-400.3663635,412.9500427,5,5
-399.7085876,413.2458191,5,5
-399.0469055,413.5406189,5,5
-398.3829651,413.8331909,5,5
-397.7186584,414.1232605,5,5
-397.0521545,414.4022522,5,5
-396.3876953,414.678894,5,5
-395.7263489,414.9555664,5,5
-395.0677795,415.2297058,5,5
-394.4121094,415.500885,5,5
-393.7598877,415.7691956,5,5
-393.1114502,416.0347595,5,5
-392.4671936,416.2977905,5,5
-391.8245239,416.5496826,5,5
-391.1870117,416.799408,5,5
-390.5551147,417.0490417,5,5
-389.9277954,417.2961121,5,5
-389.3051758,417.5401001,5,5
-388.6872864,417.7811279,5,5
-388.0716248,418.0106506,5,5
-387.4615784,418.2380371,5,5
-386.8574219,418.4653015,5,5
-386.2581177,418.6899109,5,5
-385.663208,418.9116821,5,5
-385.0692139,419.1320496,5,5
-384.4726563,419.3525696,5,5
-383.8721924,419.5739746,5,5
-383.2674866,419.7966614,5,5
-382.6592407,420.0203857,5,5
-382.0462036,420.2359924,5,5
-381.4318237,420.4524841,5,5
-380.8138123,420.672699,5,5
-380.1900635,420.8944397,5,5
-379.5600281,421.1173706,5,5
-378.9234619,421.3416443,5,5
-378.2780762,421.5585327,5,5
-377.6236267,421.7652588,5,5
-376.9648438,421.9768372,5,5
-376.3021545,422.1915588,5,5
-375.6359558,422.405426,5,5
-374.9680481,422.6173096,5,5
-374.2983398,422.8179321,5,5
-373.6303406,423.0166626,5,5
-372.9648743,423.2158203,5,5
-372.3019409,423.4128113,5,5
-371.6419067,423.6072998,5,5
-370.98526,423.799408,5,5
-370.3324585,423.9893188,5,5
-369.6818542,424.1683044,5,5
-369.0362549,424.3458252,5,5
-368.3959351,424.5238647,5,5
-367.7601929,424.6998596,5,5
-367.1291809,424.8733521,5,5
-366.5029297,425.0445251,5,5
-365.8800049,425.2045593,5,5
-365.260376,425.3512268,5,5
-364.6470947,425.5001831,5,5
-364.0394897,425.6498718,5,5
-363.4367065,425.7966309,5,5
-362.8387451,425.940155,5,5
-362.2451477,426.0809021,5,5
-361.6524048,426.2201843,5,5
-361.0570984,426.3592529,5,5
-360.4593201,426.4983521,5,5
-359.8599854,426.6375427,5,5
-359.2604675,426.7764282,5,5
-358.6613464,426.9151001,5,5
-358.0596924,427.0543518,5,5
-357.4533081,427.1945496,5,5
-356.8417969,427.3265991,5,5
-356.2263184,427.4476013,5,5
-355.6104736,427.5729675,5,5
-354.9953003,427.700531,5,5
-354.3806458,427.8171082,5,5
-353.767334,427.9198303,5,5
-353.1571655,428.0247803,5,5
-352.5465088,428.131073,5,5
-351.931488,428.2359314,5,5
-351.3106689,428.3299255,5,5
-350.6851807,428.4110413,5,5
-350.0574951,428.4755859,5,5
-349.4290466,428.5378113,5,5
-348.8009644,428.6052551,5,5
-348.1737366,428.6698303,5,5
-347.5446472,428.7303772,5,5
-346.910614,428.7879639,5,5
-346.2707214,428.8435059,5,5
-345.6246948,428.8977356,5,5
-344.9720154,428.951355,5,5
-344.3144531,429.0138245,5,5
-343.6531677,429.0881042,5,5
-342.9848022,429.1589661,5,5
-342.3088684,429.2282715,5,5
-341.6256104,429.2998352,5,5
-340.9353027,429.3743286,5,5
-340.2388611,429.4514465,5,5
-339.5375366,429.5212402,5,5
-338.8335571,429.5924988,5,5
-338.128479,429.6669312,5,5
-337.4239807,429.741394,5,5
-336.7209167,429.8149414,5,5
-336.0200195,429.8874817,5,5
-335.3219604,429.959259,5,5
-334.6272583,430.0302124,5,5
-333.9364319,430.1004333,5,5
-333.2494812,430.1608887,5,5
-332.5671387,430.2087097,5,5
-331.8908997,430.2399902,5,5
-331.2205505,430.2687073,5,5
-330.5549927,430.3025208,5,5
-329.8942566,430.3332214,5,5
-329.2384644,430.359314,5,5
-328.5879211,430.3813171,5,5
-327.942688,430.4002686,5,5
-327.3027954,430.4170227,5,5
-326.668396,430.432251,5,5
-326.0394897,430.4463196,5,5
-325.4160461,430.4596252,5,5
-324.7981262,430.4723206,5,5
-324.1856995,430.4846497,5,5
-323.5787964,430.496582,5,5
-322.9773254,430.5083618,5,5
-322.3818665,430.5108643,5,5
-321.7922363,430.5141296,5,5
-321.2080078,430.5198059,5,5
-320.6291199,430.5249939,5,5
-320.055603,430.5293274,5,5
-319.4873962,430.532959,5,5
-318.92453,430.5361328,5,5
-318.3669434,430.5389404,5,5
-317.8146362,430.5415039,5,5
-317.2675476,430.5439758,5,5
-316.7256775,430.5463257,5,5
-316.1889648,430.5486145,5,5
-315.6580505,430.5420227,5,5
-315.1325989,430.5367432,5,5
-314.6121826,430.5340881,5,5
-314.0967712,430.5311584,5,5
-313.5863647,430.5275269,5,5
-313.0809631,430.523468,5,5
-312.5805359,430.5191345,5,5
-312.0850525,430.5146484,5,5
-311.5944214,430.5100708,5,5
-311.1086731,430.5054932,5,5
-310.6277771,430.5009766,5,5
-310.1516724,430.4963989,5,5
-309.6803894,430.4919128,5,5
-309.2138672,430.4874268,5,5
-308.7520447,430.4829712,5,5
-308.2949219,430.4785461,5,5
-307.8429871,430.4827271,5,5
-307.3960876,430.4849243,5,5
-306.9537354,430.4845276,5,5
-306.5159607,430.484375,5,5
-306.0819092,430.4846802,5,5
-305.6470642,430.4852905,5,5
-305.2070313,430.4861145,5,5
-304.7605896,430.486969,5,5
-304.3070374,430.487915,5,5
-303.8459167,430.4888611,5,5
-303.3768616,430.4898376,5,5
-302.8995361,430.4908142,5,5
-302.4136963,430.4918213,5,5
-301.9191589,430.4929199,5,5
-301.4158325,430.4940491,5,5
-300.903595,430.4951782,5,5
-300.3823547,430.4963684,5,5
-299.8520508,430.4975586,5,5
-299.3127136,430.4988098,5,5
-298.7642822,430.5001221,5,5
-298.2067261,430.5014343,5,5
-297.6401062,430.5028076,5,5
-297.0644226,430.5042114,5,5
-296.4796448,430.5057068,5,5
-295.8858948,430.5071716,5,5
-295.2831421,430.508728,5,5
-294.6714478,430.5103455,5,5
-294.0508118,430.5119934,5,5
-293.4212952,430.5137024,5,5
-292.7829895,430.5154114,5,5
-292.1358643,430.5172424,5,5
-291.480011,430.519104,5,5
-290.8154297,430.5209656,5,5
-290.1422119,430.5229492,5,5
-289.4604187,430.5249023,5,5
-288.7700195,430.5269775,5,5
-288.071167,430.5290527,5,5
-287.3638306,430.5312805,5,5
-286.6481018,430.5334778,5,5
-285.9240112,430.5357666,5,5
-285.1915894,430.5381165,5,5
-284.4509583,430.5405273,5,5
-283.7020569,430.5429688,5,5
-282.9450378,430.5455017,5,5
-282.1798706,430.5481262,5,5
-281.4066772,430.5507813,5,5
-280.6254578,430.5534668,5,5
-279.8362427,430.5562439,5,5
-279.0391235,430.5591431,5,5
-278.2341309,430.5620117,5,5
-277.4212952,430.5650024,5,5
-276.600708,430.5679932,5,5
-275.7724304,430.571167,5,5
-274.9364014,430.5743408,5,5
-274.0927429,430.5775757,5,5
-273.2415466,430.5809021,5,5
-272.3827515,430.5842896,5,5
-271.516449,430.5877686,5,5
-270.6426697,430.5912781,5,5
-269.7615051,430.5948792,5,5
-268.8729858,430.5985413,5,5
-267.9771118,430.6022949,5,5
-267.0739746,430.6061096,5,5
-266.1635742,430.6100159,5,5
-265.2459412,430.6139832,5,5
-264.321167,430.618042,5,5
-263.3892517,430.6222229,5,5
-262.4501953,430.6264038,5,5
-261.5040283,430.6307068,5,5
-260.5508423,430.6350708,5,5
-259.5906067,430.6394958,5,5
-258.6233826,430.6440125,5,5
-257.6491394,430.6486511,5,5
-256.6679382,430.6533508,5,5
-255.6798248,430.6581116,5,5
-254.6847992,430.6629944,5,5
-253.6830444,430.6679688,5,5
-252.6754456,430.6729736,5,5
-251.663269,430.6781006,5,5
-250.6473999,430.6832581,5,5
-249.6265411,430.6885071,5,5
-248.5999908,430.6938477,5,5
-247.567688,430.6992798,5,5
-246.52948,430.7047424,5,5
-245.4853516,430.7102966,5,5
-244.4362793,430.7064819,5,5
-243.3823547,430.7012024,5,5
-242.322403,430.6972961,5,5
-241.2563934,430.6922302,5,5
-240.1843109,430.6850586,5,5
-239.1061401,430.6757202,5,5
-238.0218353,430.6644287,5,5
-236.9313354,430.6513672,5,5
-235.8348541,430.6367188,5,5
-234.733139,430.6208191,5,5
-233.6273041,430.6038513,5,5
-232.5187225,430.5860596,5,5
-231.4089661,430.5676575,5,5
-230.2996368,430.5487061,5,5
-229.1916809,430.5293579,5,5
-228.085907,430.5098267,5,5
-226.983078,430.4900208,5,5
-225.8838196,430.4701538,5,5
-224.7887115,430.4501343,5,5
-223.6982422,430.4301147,5,5
-222.6128693,430.4101563,5,5
-221.5329895,430.3901978,5,5
-220.4588776,430.3702698,5,5
-219.3908691,430.3503723,5,5
-218.3291931,430.3305664,5,5
-217.2740784,430.3108826,5,5
-216.2256622,430.2912903,5,5
-215.1841125,430.271698,5,5
-214.1495667,430.2522583,5,5
-213.1221008,430.2329102,5,5
-212.1018372,430.2136536,5,5
-211.0888367,430.1944885,5,5
-210.0831451,430.175415,5,5
-209.0847931,430.1564331,5,5
-208.0938568,430.1375732,5,5
-207.110321,430.1187744,5,5
-206.1342316,430.1000977,5,5
-205.1655884,430.0815125,5,5
-204.2043457,430.0630493,5,5
-203.2505493,430.0446777,5,5
-202.3041534,430.0263977,5,5
-201.3651886,430.0081787,5,5
-200.4336243,429.9900818,5,5
-199.5094299,429.9720459,5,5
-198.5925598,429.9541626,5,5
-197.6829834,429.9364014,5,5
-196.7807159,429.9186707,5,5
-195.8856964,429.9010925,5,5
-194.9978638,429.8835754,5,5
-194.118042,429.8569031,5,5
-193.2458191,429.8296509,5,5
-192.3806152,429.8043518,5,5
-191.5224915,429.7785034,5,5
-190.671463,429.7512817,5,5
-189.8274994,429.7227173,5,5
-188.9905243,429.6929932,5,5
-188.1605225,429.6624756,5,5
-187.3374329,429.6313477,5,5
-186.5212708,429.599823,5,5
-185.7118835,429.5679932,5,5
-184.909317,429.5360107,5,5
-184.1135101,429.5039673,5,5
-183.3253937,429.4627991,5,5
-182.5458221,429.4093628,5,5
-181.7728424,429.3589478,5,5
-181.0062256,429.3104248,5,5
-180.2462006,429.2601929,5,5
-179.4928436,429.2074585,5,5
-178.7460938,429.1526184,5,5
-178.0059509,429.0961304,5,5
-177.2722778,429.0386353,5,5
-176.5450287,428.9804077,5,5
-175.8241425,428.921875,5,5
-175.1095428,428.8631592,5,5
-174.4026337,428.7955322,5,5
-173.7042999,428.7162781,5,5
-173.0119171,428.6408386,5,5
-172.3252258,428.5678406,5,5
-171.6447601,428.4936523,5,5
-170.9705505,428.4176941,5,5
-170.3025208,428.3403015,5,5
-169.6405945,428.262085,5,5
-168.9846802,428.1834717,5,5
-168.3347473,428.1047974,5,5
-167.6907043,428.0262146,5,5
-167.0524597,427.947998,5,5
-166.4200287,427.8702393,5,5
-165.7951202,427.7840881,5,5
-165.1762085,427.6992798,5,5
-164.562561,427.6174622,5,5
-163.9545288,427.5359192,5,5
-163.3521881,427.4542847,5,5
-162.7554626,427.3726196,5,5
-162.166214,427.2822571,5,5
-161.5853119,427.1815186,5,5
-161.0092621,427.0858459,5,5
-160.4380798,426.9933777,5,5
-159.8723755,426.9003296,5,5
-159.3122559,426.8065186,5,5
-158.7576141,426.7122192,5,5
-158.2083435,426.6179199,5,5
-157.6643982,426.5239868,5,5
-157.1256714,426.430542,5,5
-156.5942993,426.3291626,5,5
-156.0711365,426.2184143,5,5
-155.5581512,426.0953674,5,5
-155.0509033,425.9740601,5,5
-154.5466003,425.8605042,5,5
-154.0473328,425.7465515,5,5
-153.5534515,425.6311646,5,5
-153.0648346,425.5149841,5,5
-152.5813141,425.3988037,5,5
-152.1027222,425.2830811,5,5
-151.6289825,425.1680908,5,5
-151.1600189,425.0540161,5,5
-150.6950226,424.9407349,5,5
-150.2298126,424.8273315,5,5
-149.7602386,424.7127991,5,5
-149.2850037,424.5968933,5,5
-148.8034515,424.4794922,5,5
-148.3150482,424.3604126,5,5
-147.8193665,424.239563,5,5
-147.3161011,424.1169128,5,5
-146.8049927,423.9923401,5,5
-146.2861023,423.8658142,5,5
-145.7606049,423.737793,5,5
-145.230011,423.608551,5,5
-144.6990356,423.4700623,5,5
-144.1661072,423.3322449,5,5
-143.6276855,423.1957397,5,5
-143.0825195,423.0571899,5,5
-142.530304,422.9160461,5,5
-141.9707947,422.7724915,5,5
-141.4069824,422.618042,5,5
-140.8360291,422.4623413,5,5
-140.257309,422.3069458,5,5
-139.6710815,422.1490479,5,5
-139.0785675,421.9885559,5,5
-138.4811859,421.8260193,5,5
-137.8806152,421.6619873,5,5
-137.2788391,421.4972534,5,5
-136.6808777,421.3240051,5,5
-136.084671,421.1517029,5,5
-135.4899445,420.9822693,5,5
-134.9012604,420.8044739,5,5
-134.3204346,420.616333,5,5
-133.7421875,420.4326782,5,5
-133.1670837,420.2520142,5,5
-132.5965424,420.0709229,5,5
-132.0308533,419.8892212,5,5
-131.4735413,419.6991272,5,5
-130.9212036,419.5105286,5,5
-130.3728333,419.3251343,5,5
-129.8293762,419.1405334,5,5
-129.2910004,418.9564209,5,5
-128.7576599,418.7732239,5,5
-128.2328491,418.5829163,5,5
-127.7177048,418.3842468,5,5
-127.2058105,418.1918335,5,5
-126.6976929,418.0033569,5,5
-126.1947174,417.8154907,5,5
-125.7007675,417.6199646,5,5
-125.211792,417.4265442,5,5
-124.7267532,417.2367554,5,5
-124.2466278,417.0480652,5,5
-123.7714615,416.8603516,5,5
-123.3004684,416.6736145,5,5
-122.8297043,416.4865112,5,5
-122.3552246,416.2976379,5,5
-121.8757095,416.1066284,5,5
-121.3904724,415.9132996,5,5
-120.8990097,415.7174988,5,5
-120.4008865,415.5189819,5,5
-119.8957672,415.317688,5,5
-119.3836517,415.1136169,5,5
-118.8697662,414.8992615,5,5
-118.3567581,414.6734009,5,5
-117.83918,414.4508057,5,5
-117.3186035,414.2297668,5,5
-116.7940598,414.0057983,5,5
-116.2638245,413.77771,5,5
-115.7274094,413.5456848,5,5
-115.1844101,413.309906,5,5
-114.634552,413.0706177,5,5
-114.0775757,412.8277893,5,5
-113.5133286,412.581604,5,5
-112.9464951,412.3242188,5,5
-112.3796539,412.0540161,5,5
-111.817215,411.7687378,5,5
-111.2526245,411.4806213,5,5
-110.6793594,411.1948242,5,5
-110.1003952,410.9034424,5,5
-109.5163879,410.6049805,5,5
-108.9270325,410.2999573,5,5
-108.3318939,409.9890137,5,5
-107.7305832,409.672699,5,5
-107.123024,409.3516235,5,5
-106.5099869,409.0267029,5,5
-105.8926315,408.6987305,5,5
-105.2717361,408.3684692,5,5
-104.6455841,408.0350647,5,5
-104.0133438,407.6981812,5,5
-103.3748627,407.3578796,5,5
-102.7302017,407.0141602,5,5
-102.0802536,406.6676331,5,5
-101.426178,406.3189087,5,5
-100.7694321,405.96875,5,5
-100.1117096,405.6180725,5,5
-99.45963287,405.2599792,5,5
-98.81607056,404.8925171,5,5
-98.1733017,404.5289612,5,5
-97.53738403,404.1604614,5,5
-96.91266632,403.7818909,5,5
-96.29104614,403.4061279,5,5
-95.67310333,403.032135,5,5
-95.06096649,402.6573486,5,5
-94.45498657,402.2817078,5,5
-93.85049438,401.9141846,5,5
-93.24623871,401.5581055,5,5
-92.64946747,401.2005005,5,5
-92.059021,400.842804,5,5
-91.47286987,400.4887085,5,5
-90.890625,400.1389465,5,5
-90.31765747,399.7858582,5,5
-89.74907684,399.4371643,5,5
-89.18367004,399.0942078,5,5
-88.62302399,398.7542419,5,5
-88.06755066,398.4167175,5,5
-87.52251434,398.0741577,5,5
-86.98262787,397.7350159,5,5
-86.44639587,397.4005737,5,5
-85.9152832,397.068512,5,5
-85.38948059,396.7384949,5,5
-84.868927,396.4107361,5,5
-84.35343933,396.0852966,5,5
-83.84236908,395.7621765,5,5
-83.33249664,395.4394531,5,5
-82.82038116,395.1149902,5,5
-82.30476379,394.788208,5,5
-81.78495789,394.4586182,5,5
-81.26636505,394.118927,5,5
-80.75147247,393.7678528,5,5
-80.24472046,393.403717,5,5
-79.73820496,393.0379639,5,5
-79.22715759,392.6763306,5,5
-78.71433258,392.3104858,5,5
-78.19893646,391.9381409,5,5
-77.68027496,391.5594788,5,5
-77.15760803,391.1748352,5,5
-76.63028717,390.7847595,5,5
-76.09784698,390.3894043,5,5
-75.55512238,389.9970093,5,5
-75.00723267,389.599823,5,5
-74.45466614,389.1959229,5,5
-73.89562225,388.7875977,5,5
-73.3296814,388.3753967,5,5
-72.75679779,387.959198,5,5
-72.17704773,387.5389709,5,5
-71.59676361,387.1075745,5,5
-71.01860809,386.6628418,5,5
-70.44739532,386.2029724,5,5
-69.87444305,385.737793,5,5
-69.29257965,385.2716675,5,5
-68.70680237,384.7980042,5,5
-68.11837006,384.3154602,5,5
-67.52709961,383.8242798,5,5
-66.93243408,383.3252258,5,5
-66.3338089,382.8189087,5,5
-65.73079681,382.3058777,5,5
-65.12301636,381.7865601,5,5
-64.51021576,381.2613525,5,5
-63.89219284,380.7304077,5,5
-63.2688179,380.1940918,5,5
-62.63998413,379.6524658,5,5
-62.00562668,379.1055298,5,5
-61.36571503,378.5535889,5,5
-60.72021484,377.9966736,5,5
-60.06911087,377.4347534,5,5
-59.41241074,376.8679199,5,5
-58.75012207,376.2962952,5,5
-58.08225632,375.7197876,5,5
-57.41584396,375.1322632,5,5
-56.75471115,374.5317993,5,5
-56.08903122,373.9295654,5,5
-55.41959,373.3253784,5,5
-54.74795151,372.7155762,5,5
-54.07423401,372.098938,5,5
-53.39828873,371.4755859,5,5
-52.71974564,370.8457642,5,5
-52.03819275,370.2098999,5,5
-51.35326385,369.5682373,5,5
-50.67194748,368.9150696,5,5
-49.99799347,368.2489319,5,5
-49.33665085,367.568634,5,5
-48.67923355,366.8825684,5,5
-48.01965714,366.1964722,5,5
-47.36454391,365.506134,5,5
-46.71447754,364.8091736,5,5
-46.06792831,364.1041565,5,5
-45.42376328,363.3913879,5,5
-44.78096008,362.6712952,5,5
-44.13855362,361.944397,5,5
-43.48885727,361.2180786,5,5
-42.83728027,360.48703,5,5
-42.18507767,359.7492065,5,5
-41.52972031,359.0066223,5,5
-40.87017822,358.2600708,5,5
-40.20607758,357.5097656,5,5
-39.54500961,356.749939,5,5
-38.89078903,355.9786377,5,5
-38.23225403,355.2047119,5,5
-37.56982422,354.428009,5,5
-36.90601349,353.6454163,5,5
-36.24214935,352.8566284,5,5
-35.57897186,352.062561,5,5
-34.9170723,351.2645874,5,5
-34.25707626,350.4641724,5,5
-33.599617,349.6629333,5,5
-32.94491196,348.861908,5,5
-32.29315567,348.0619202,5,5
-31.65218353,347.2584229,5,5
-31.02583885,346.4500732,5,5
-30.4023838,345.6453857,5,5
-29.78193474,344.8444214,5,5
-29.17546844,344.0401917,5,5
-28.58750725,343.2308655,5,5
-28.02269936,342.415741,5,5
-27.47038078,341.6008911,5,5
-26.92259216,340.789917,5,5
-26.38555527,339.979248,5,5
-25.86092758,339.1683044,5,5
-25.34846306,338.357605,5,5
-24.84722328,337.5480042,5,5
-24.35608101,336.7402649,5,5
-23.86578369,335.9404602,5,5
-23.38269234,335.1448669,5,5
-22.90830231,334.3523254,5,5
-22.43953896,333.5647278,5,5
-21.97488976,332.7824097,5,5
-21.51246071,332.003418,5,5
-21.05045128,331.2251892,5,5
-20.58861542,330.4474792,5,5
-20.12721634,329.6708984,5,5
-19.66671562,328.8961182,5,5
-19.20773315,328.1242371,5,5
-18.75088882,327.3562317,5,5
-18.2964077,326.5924377,5,5
-17.84445572,325.8330688,5,5
-17.39518547,325.0783997,5,5
-16.94871902,324.3286133,5,5
-16.5134716,323.5795898,5,5
-16.0820179,322.8357239,5,5
-15.65194702,322.098053,5,5
-15.23401737,321.361145,5,5
-14.82118988,320.6289978,5,5
-14.41104507,319.9025574,5,5
-14.00577927,319.1806335,5,5
-13.60581589,318.4631042,5,5
-13.21096134,317.7501526,5,5
-12.82086563,317.0419617,5,5
-12.4351778,316.3387756,5,5
-12.05360222,315.6407471,5,5
-11.68427563,314.9441833,5,5
-11.33015442,314.2483215,5,5
-10.97712517,313.5594177,5,5
-10.62582111,312.876709,5,5
-10.27954578,312.1985779,5,5
-9.938864708,311.5247498,5,5
-9.603460312,310.8554382,5,5
-9.272810936,310.1908569,5,5
-8.946433067,309.5312195,5,5
-8.623927116,308.8767395,5,5
-8.304986,308.227478,5,5
-7.989376545,307.5835571,5,5
-7.685433388,306.9415894,5,5
-7.395837784,306.3009949,5,5
-7.105989933,305.6674805,5,5
-6.816960335,305.0401001,5,5
-6.540843964,304.4142456,5,5
-6.280714512,303.7892456,5,5
-6.040283203,303.1652832,5,5
-5.805692196,302.5465088,5,5
-5.568920612,301.9342957,5,5
-5.33747673,301.3261108,5,5
-5.112616062,300.7215881,5,5
-4.893630028,300.1210632,5,5
-4.679482937,299.5249023,5,5
-4.460849285,298.9369812,5,5
-4.235146523,298.3588257,5,5
-4.016437054,297.7843018,5,5
-3.802517891,297.2139893,5,5
-3.58967042,296.6492615,5,5
-3.377346516,296.090271,5,5
-3.165803671,295.5368958,5,5
-2.955391407,294.9889832,5,5
-2.746382475,294.4463501,5,5
-2.53895998,293.9089661,5,5
-2.333241701,293.3766785,5,5
-2.129300833,292.8494568,5,5
-1.927180409,292.32724,5,5
-1.726905465,291.809967,5,5
-1.528488278,291.2976379,5,5
-1.33193481,290.7901917,5,5
-1.1457268,290.2849731,5,5
-0.9715901613,289.7820129,5,5
-0.7944219708,289.2857056,5,5
-0.6165010929,288.7949829,5,5
-0.4412927032,288.3085938,5,5
-0.2690394223,287.8264771,5,5
-0.099362351,287.3487549,5,5
0.06833656132,286.8748474,5,5
0.235673368,286.4008484,5,5
0.4041934609,285.9228821,5,5
0.574432075,285.4396362,5,5
0.7466720343,284.9505615,5,5
0.9211280346,284.4550476,5,5
1.097864628,283.9530334,5,5
1.27654767,283.4454956,5,5
1.448025823,282.9316406,5,5
1.609811544,282.4131165,5,5
1.776449442,281.8957214,5,5
1.945182323,281.3802185,5,5
2.112265587,280.8663025,5,5
2.277222633,280.3544617,5,5
2.440268278,279.8452454,5,5
2.601641893,279.3391418,5,5
2.761494637,278.8365479,5,5
2.919905663,278.337677,5,5
3.068321466,277.8407898,5,5
3.205180168,277.3461609,5,5
3.345812321,276.8573608,5,5
3.487711191,276.3735352,5,5
3.627357006,275.8937378,5,5
3.76452446,275.4180908,5,5
3.899581432,274.9466553,5,5
4.024326801,274.4778748,5,5
4.137732983,274.0120544,5,5
4.255259991,273.5522461,5,5
4.365351677,273.0957947,5,5
4.463791847,272.6422729,5,5
4.565889359,272.1943665,5,5
4.668942928,271.7512512,5,5
4.769748211,271.3123474,5,5
4.868544579,270.8768616,5,5
4.966775894,270.4405518,5,5
5.065723896,269.9992981,5,5
5.165856361,269.5518799,5,5
5.267411232,269.0976868,5,5
5.370551109,268.6362305,5,5
5.483634949,268.1702576,5,5
5.596601009,267.6974487,5,5
5.708943844,267.2160034,5,5
5.823494911,266.7263489,5,5
5.940540791,266.2286987,5,5
6.050861835,265.7230835,5,5
6.152149677,265.2111816,5,5
6.259380817,264.697113,5,5
6.369631767,264.1821289,5,5
6.478827477,263.6675415,5,5
6.586628437,263.1535339,5,5
6.694032669,262.6370239,5,5
6.802044392,262.1147766,5,5
6.911072731,261.5859375,5,5
7.021333694,261.0500488,5,5
7.132977009,260.5068665,5,5
7.246108055,259.9561157,5,5
7.360803127,259.3975525,5,5
7.468016148,258.8305054,5,5
